,p,z,mdens_sum,mdens_to_divide,serpent_burnup,mdens_ratio,corrected_burnup
fuelP28Z6,28,6,12.98337725170062,13.480659843474324,6.80962,0.9631114057065666,6.604184816448525
fuelP29Z6,29,6,12.813468572613894,13.480659843474324,12.741,0.9505075212484201,12.271002420107365
fuelP30Z6,30,6,12.61231421493376,13.480659843474324,15.3525,0.9355858215678581,14.592666719966369
fuelP31Z6,31,6,12.3973143969632,13.480659843474324,16.6392,0.9196370608642316,15.567399602231903
fuelP32Z6,32,6,12.099297555525483,13.480659843474324,23.5247,0.8975300687067238,21.63418596571279
fuelP33Z6,33,6,11.774140884907194,13.480659843474324,26.2078,0.873409834653367,23.522288534652073
fuelP34Z6,34,6,11.465062430095239,13.480659843474324,25.5723,0.8504822881978741,22.335098314706293
fuelP35Z6,35,6,11.062497528257538,13.480659843474324,34.1929,0.8206198848354324,29.08045583212109
fuelP36Z6,36,6,10.664558157996488,13.480659843474324,35.1218,0.7911006050018355,28.821647471213087
fuelP37Z6,37,6,10.20674780993186,13.480659843474324,41.8254,0.7571400753704731,33.088099244443775
fuelP38Z6,38,6,9.732085639698166,13.480659843474324,45.2134,0.7219294717542513,34.23287708375535
fuelP39Z6,39,6,9.32155961307438,13.480659843474324,41.1348,0.6914765094074182,29.696424434716775
fuelP40Z6,40,6,9.081116785872702,13.480659843474324,25.0928,0.6736403774974458,17.351081755258463
fuelP41Z6,41,6,8.895987133411932,13.480659843474324,19.9934,0.6599073959809374,13.468361523457434
fuelP42Z6,42,6,8.768634606280031,13.480659843474324,13.8557,0.6504603415629335,9.143478906493074
fuelP43Z6,43,6,8.699867605483247,13.480659843474324,7.60435,0.645359181709095,4.946328098364094
fuelP44Z6,44,6,8.593080730631902,13.480659843474324,12.0398,0.6374376944754387,7.769995475941162
fuelP45Z6,45,6,8.450277964458836,13.480659843474324,16.1266,0.6268445359927556,10.27970272372761
fuelP46Z6,46,6,8.372984512722889,13.480659843474324,9.00716,0.6211108810653698,5.646089030812509
fuelP47Z6,47,6,8.31829925306979,13.480659843474324,6.26004,0.6170543096298425,3.8881789599044576
fuelP48Z6,48,6,8.281756636063296,13.480659843474324,4.27976,0.6143435656877213,2.6408443521814147
fuelP1Z7,1,7,13.407889737206318,13.407889737206318,0.0515756,1.0,0.03168513800648364
fuelP2Z7,2,7,13.47001145138977,13.407889737206318,0.0679284,1.0046332208424318,0.0679284
fuelP3Z7,3,7,13.469059234480902,13.407889737206318,0.0757069,1.004562201694189,0.0760576667869959
fuelP4Z7,4,7,13.46808269741497,13.407889737206318,0.0758815,1.0044893686768335,0.07622768670785761
fuelP5Z7,5,7,13.467075677250445,13.407889737206318,0.0744845,1.0044142621399912,0.07481888838120959
fuelP6Z7,6,7,13.46616202182591,13.407889737206318,0.070481,1.0043461190210932,0.07079212160988872
fuelP7Z7,7,7,13.46527670767837,13.407889737206318,0.0615816,1.0042800896783037,0.06184924096310935
fuelP8Z7,8,7,13.463553027289251,13.407889737206318,0.134968,1.0041515325061534,0.1355456751437013
fuelP9Z7,9,7,13.460852026638893,13.407889737206318,0.198367,1.0039500839036293,0.19919052704864812
fuelP10Z7,10,7,13.457468232316048,13.407889737206318,0.246882,1.0036977105332356,0.2478572046142958
fuelP11Z7,11,7,13.453656157446327,13.407889737206318,0.282683,1.0034133947352661,0.28372827990666666
fuelP12Z7,12,7,13.449414320068518,13.407889737206318,0.323145,1.0030970259806784,0.3242480214417276
fuelP13Z7,13,7,13.44453669277607,13.407889737206318,0.359745,1.0027332381372482,0.36085913961141913
fuelP14Z7,14,7,13.44005016842983,13.407889737206318,0.331803,1.0023986199061787,0.3327098966136534
fuelP15Z7,15,7,13.436884564915113,13.407889737206318,0.234618,1.0021625198504083,0.23518075940514785
fuelP16Z7,16,7,13.434819846965114,13.407889737206318,0.148032,1.0020085270901404,0.14835212213849563
fuelP17Z7,17,7,13.428956578118962,13.407889737206318,0.427292,1.001571227189778,0.4281502275574003
fuelP18Z7,18,7,13.418882724837742,13.407889737206318,0.743311,1.0008198894715639,0.7444789104536612
fuelP19Z7,19,7,13.403298850280814,13.407889737206318,1.13834,0.9996575980996648,1.13927331298106
fuelP20Z7,20,7,13.38717144196817,13.407889737206318,1.18995,0.9984547683756188,1.1895425588586963
fuelP21Z7,21,7,13.371459891243841,13.407889737206318,1.16301,0.9972829545382235,1.1612128801685284
fuelP22Z7,22,7,13.359793104362259,13.407889737206318,0.87781,0.9964128111293612,0.8754249503231979
fuelP23Z7,23,7,13.330579405860735,13.407889737206318,2.12887,0.9942339672490705,2.121233341228963
fuelP24Z7,24,7,13.29352067446739,13.407889737206318,2.71595,0.9914700176552348,2.700289743350113
fuelP25Z7,25,7,13.24771145403686,13.407889737206318,3.3897,0.988053430755403,3.3607859188459495
fuelP26Z7,26,7,13.195186635431691,13.407889737206318,3.88984,0.9841359747176034,3.843369757089597
fuelP27Z7,27,7,13.105019039583967,13.407889737206318,6.71076,0.9774110092222866,6.604300333695904
fuelP28Z7,28,7,13.020755801610884,13.407889737206318,6.28219,0.971126408168382,6.140281668026157
fuelP29Z7,29,7,12.863241639260593,13.407889737206318,11.7978,0.9593785369196206,11.457155138288938
fuelP30Z7,30,7,12.675942088484646,13.407889737206318,14.1949,0.9454091834682569,13.618282393720323
fuelP31Z7,31,7,12.474109999166581,13.407889737206318,15.5054,0.930355950388782,14.65894755334871
fuelP32Z7,32,7,12.192794950481701,13.407889737206318,22.0531,0.9093746435464202,20.51723280951885
fuelP33Z7,33,7,11.886301293507703,13.407889737206318,24.553,0.886515441764391,22.327875622995254
fuelP34Z7,34,7,11.592174174323281,13.407889737206318,24.0507,0.8645785728797796,21.321316935242837
fuelP35Z7,35,7,11.206844412073407,13.407889737206318,32.3942,0.8358395416226384,28.007331205582155
fuelP36Z7,36,7,10.823024805503191,13.407889737206318,33.3579,0.8072131422344385,27.88185184549381
fuelP37Z7,37,7,10.378738610707845,13.407889737206318,40.0559,0.7740769661841186,32.33364890402844
fuelP38Z7,38,7,9.91501454406379,13.407889737206318,43.4496,0.7394910562659276,33.63333454991348
fuelP39Z7,39,7,9.513528080658817,13.407889737206318,39.4392,0.7095470105380703,29.16493566628317
fuelP40Z7,40,7,9.28029940625811,13.407889737206318,23.8245,0.6921521274526652,16.90460275256426
fuelP41Z7,41,7,9.0980968379143,13.407889737206318,19.0821,0.6785629219986402,13.207716111264503
fuelP42Z7,42,7,8.974709153017953,13.407889737206318,13.199,0.6693603041881766,8.956352007460053
fuelP43Z7,43,7,8.906617605310036,13.407889737206318,7.2869,0.6642818355370684,4.877561600588824
fuelP44Z7,44,7,8.79961964244616,13.407889737206318,11.5866,0.6563016115822905,7.696767915633798
fuelP45Z7,45,7,8.662703395264696,13.407889737206318,15.3797,0.6460899936569486,10.093721895652154
fuelP46Z7,46,7,8.586063715521341,13.407889737206318,8.65958,0.6403739800824423,5.594867987271839
fuelP47Z7,47,7,8.531238426682672,13.407889737206318,6.06772,0.6362849481830725,3.8856100064258365
fuelP48Z7,48,7,8.496408660807012,13.407889737206318,4.10221,0.633687241418002,2.610174477286082
fuelP1Z8,1,8,13.468397466745603,13.468397466745603,0.0453626,1.0,0.02874570085754826
fuelP2Z8,2,8,13.470257333156544,13.468397466745603,0.0579275,1.0001380911437707,0.0579275
fuelP3Z8,3,8,13.46944219629702,13.468397466745603,0.0630001,1.0000775689575538,0.06300879975586668
fuelP4Z8,4,8,13.468577560662233,13.468397466745603,0.0621494,1.00001337159206,0.0621542208641706
fuelP5Z8,5,8,13.46783052545692,13.468397466745603,0.0592081,0.9999579058095008,0.05920889170655985
fuelP6Z8,6,8,13.467069612771654,13.468397466745603,0.0572647,0.999901409653433,0.05726228948880933
fuelP7Z8,7,8,13.466377903088475,13.468397466745603,0.0503554,0.9998500516737707,0.05035043544366248
fuelP8Z8,8,8,13.46486438132424,13.468397466745603,0.111588,0.9997376758868242,0.11157126756617274
fuelP9Z8,9,8,13.462780600125276,13.468397466745603,0.157435,0.999582959544059,0.15739370100324215
fuelP10Z8,10,8,13.46021361475046,13.468397466745603,0.193687,0.9993923663141551,0.19360622468521013
fuelP11Z8,11,8,13.457256645753331,13.468397466745603,0.218821,0.9991728176258697,0.2186880369892297
fuelP12Z8,12,8,13.453793047071692,13.468397466745603,0.253451,0.9989156527560186,0.2532413498000943
fuelP13Z8,13,8,13.449972550148543,13.468397466745603,0.292189,0.9986319889472706,0.2918721656631283
fuelP14Z8,14,8,13.446195473545977,13.468397466745603,0.273299,0.9983515490054073,0.2729251239473001
fuelP15Z8,15,8,13.443533602665756,13.468397466745603,0.191497,0.9981539107275949,0.19118132657988848
fuelP16Z8,16,8,13.442002657823934,13.468397466745603,0.120641,0.9980402413140212,0.12041828594408777
fuelP17Z8,17,8,13.437213514058934,13.468397466745603,0.352077,0.9976846575278414,0.3513870140411166
fuelP18Z8,18,8,13.428813896094693,13.468397466745603,0.623038,0.9970610036755565,0.6215954536568312
fuelP19Z8,19,8,13.416263635590713,13.468397466745603,0.913194,0.996129173401393,0.9105101261904961
fuelP20Z8,20,8,13.403693176543857,13.468397466745603,0.917362,0.9951958434281802,0.9138110507698487
fuelP21Z8,21,8,13.39170950793344,13.468397466745603,0.885231,0.9943060814026679,0.8809782116737714
fuelP22Z8,22,8,13.382218172411905,13.468397466745603,0.696495,0.9936013698328638,0.6925292141665511
fuelP23Z8,23,8,13.359306002199828,13.468397466745603,1.68946,0.991900189698505,1.67864977027783
fuelP24Z8,24,8,13.33119091250602,13.468397466745603,2.06319,0.989812703806941,2.0464785523840585
fuelP25Z8,25,8,13.296146583778674,13.468397466745603,2.57983,0.9872107365859799,2.5535485076622604
fuelP26Z8,26,8,13.254719300449857,13.468397466745603,3.04848,0.9841348484982468,3.0094921862676283
fuelP27Z8,27,8,13.185159604059987,13.468397466745603,5.14245,0.9789701882956046,5.06086425165981
fuelP28Z8,28,8,13.11868499210805,13.468397466745603,4.9329,0.9740345890815135,4.829162041843388
fuelP29Z8,29,8,12.994043370578344,13.468397466745603,9.29512,0.9647802125428454,9.05376838966336
fuelP30Z8,30,8,12.845803278596948,13.468397466745603,11.1085,0.9537736995298897,10.717260991032198
fuelP31Z8,31,8,12.683529939876479,13.468397466745603,12.3427,0.9417252476542205,11.77214264118757
fuelP32Z8,32,8,12.45079300857476,13.468397466745603,17.8861,0.9244450231972008,16.843791952068152
fuelP33Z8,33,8,12.197482893283498,13.468397466745603,19.8971,0.9056372833813316,18.39377507105702
fuelP34Z8,34,8,11.950735269356095,13.468397466745603,19.659,0.8873167946567718,17.803923353993596
fuelP35Z8,35,8,11.618220129209865,13.468397466745603,27.1329,0.862628249418392,24.075477857742722
fuelP36Z8,36,8,11.282823891497648,13.468397466745603,28.0831,0.8377257887848731,24.225275391241645
fuelP37Z8,37,8,10.882883223947958,13.468397466745603,34.5439,0.8080310408731657,28.93831587520578
fuelP38Z8,38,8,10.458531692923094,13.468397466745603,37.8715,0.776523838024971,30.601347564428092
fuelP39Z8,39,8,10.092201435144027,13.468397466745603,34.1321,0.7493245918872208,26.504389291852114
fuelP40Z8,40,8,9.881411103048535,13.468397466745603,20.2489,0.7336738559614399,15.172998728665144
fuelP41Z8,41,8,9.715684623467485,13.468397466745603,16.3561,0.7213690156869944,12.000042955490908
fuelP42Z8,42,8,9.601902462765372,13.468397466745603,11.2949,0.7129209311258542,8.147790895283034
fuelP43Z8,43,8,9.539604215887556,13.468397466745603,6.38623,0.7082954181773661,4.552877037983864
fuelP44Z8,44,8,9.439224669494829,13.468397466745603,10.1919,0.7008424493560516,7.218876072521898
fuelP45Z8,45,8,9.310155201213973,13.468397466745603,13.2823,0.691259314569635,9.308799665081883
fuelP46Z8,46,8,9.238270088913694,13.468397466745603,7.57675,0.6859219971584308,5.237499011665482
fuelP47Z8,47,8,9.187268327166256,13.468397466745603,5.40306,0.6821352243167943,3.7060777059668313
fuelP48Z8,48,8,9.153554062411425,13.468397466745603,3.62559,0.6796320115301154,2.473142647930726
fuelP1Z9,1,9,13.449240675252328,13.449240675252328,0.0352331,1.0,0.023945542625441713
fuelP2Z9,2,9,13.470583052035908,13.449240675252328,0.0449835,1.0015868834009976,0.0449835
fuelP3Z9,3,9,13.469974449919317,13.449240675252328,0.0459186,1.0015416316182921,0.04599146746413704
fuelP4Z9,4,9,13.469332443562113,13.449240675252328,0.0438358,1.001493896108704,0.04390337865529313
fuelP5Z9,5,9,13.468793313365625,13.449240675252328,0.0413594,1.001453809816139,0.04142118664671833
fuelP6Z9,6,9,13.468292858226107,13.449240675252328,0.0400151,1.0014165991548383,0.04007327434517378
fuelP7Z9,7,9,13.467835294134117,13.449240675252328,0.0356507,1.0013825775990466,0.03570120275148939
fuelP8Z9,8,9,13.466740245327708,13.449240675252328,0.0791563,1.001301156734267,0.07926573972720341
fuelP9Z9,9,9,13.465324078303729,13.449240675252328,0.10893,1.0011958595611272,0.10907173500306369
fuelP10Z9,10,9,13.463576833024975,13.449240675252328,0.128794,1.0010659455146063,0.12894801953631582
fuelP11Z9,11,9,13.461691749127656,13.449240675252328,0.143177,1.000925782665057,0.14332961888094478
fuelP12Z9,12,9,13.459436940702682,13.449240675252328,0.166654,1.0007581294510637,0.16680828538426243
fuelP13Z9,13,9,13.45671848943755,13.449240675252328,0.201884,1.0005560027042257,0.20203705420609855
fuelP14Z9,14,9,13.454080854860292,13.449240675252328,0.192964,1.000359884972307,0.1930712885058182
fuelP15Z9,15,9,13.452166525501587,13.449240675252328,0.135462,1.000217547616249,0.13551075073811863
fuelP16Z9,16,9,13.451069578549353,13.449240675252328,0.0840137,1.0001359856174177,0.08403197698016725
fuelP17Z9,17,9,13.447689051255987,13.449240675252328,0.250517,0.9998846311078962,0.25055106670891863
fuelP18Z9,18,9,13.441579893450648,13.449240675252328,0.452971,0.9994303929874809,0.45291874123757486
fuelP19Z9,19,9,13.433073817681484,13.449240675252328,0.620201,0.9987979352915742,0.6198477291612287
fuelP20Z9,20,9,13.42510925846917,13.449240675252328,0.582086,0.9982057413228123,0.5813862949621312
fuelP21Z9,21,9,13.417651970828045,13.449240675252328,0.5509,0.9976512648418576,0.5499115428947372
fuelP22Z9,22,9,13.411258282700294,13.449240675252328,0.465634,0.9971758708562688,0.46454034905337355
fuelP23Z9,23,9,13.396226128046616,13.449240675252328,1.11001,0.9960581754401002,1.1068751884091668
fuelP24Z9,24,9,13.378643808762233,13.449240675252328,1.28393,0.9947508660009334,1.2788689731928078
fuelP25Z9,25,9,13.356802538414279,13.449240675252328,1.60223,0.9931268880474313,1.5938196800326756
fuelP26Z9,26,9,13.329774686786976,13.449240675252328,1.98795,0.9911172688964383,1.9742865970938912
fuelP27Z9,27,9,13.28660998205265,13.449240675252328,3.18617,0.9879078159781219,3.157868108639765
fuelP28Z9,28,9,13.243770991115088,13.449240675252328,3.17523,0.9847225810662069,3.1368345345282123
fuelP29Z9,29,9,13.163472704127908,13.449240675252328,5.93677,0.9787521111396084,5.846071477596426
fuelP30Z9,30,9,13.06899917609884,13.449240675252328,7.00414,0.9717276604430789,6.855316811717376
fuelP31Z9,31,9,12.962126926039812,13.449240675252328,7.99095,0.9637813196317585,7.765027148217621
fuelP32Z9,32,9,12.804158995680393,13.449240675252328,11.8613,0.9520358289997043,11.431699366548177
fuelP33Z9,33,9,12.631772214941826,13.449240675252328,13.1451,0.9392182443567457,12.514606175784012
fuelP34Z9,34,9,12.460849664862424,13.449240675252328,13.1873,0.9265095305931567,12.385752753805713
fuelP35Z9,35,9,12.21987546472716,13.449240675252328,18.8494,0.9085922216569967,17.464148745962646
fuelP36Z9,36,9,11.971376385595219,13.449240675252328,19.7761,0.8901154105765616,17.96841063471093
fuelP37Z9,37,9,11.663407137604736,13.449240675252328,25.1389,0.8672167759676077,22.376522294943126
fuelP38Z9,38,9,11.324404737381027,13.449240675252328,28.217,0.8420107135281497,24.470255767477987
fuelP39Z9,39,9,11.030563238505446,13.449240675252328,25.2418,0.8201625284914826,21.25386602873485
fuelP40Z9,40,9,10.863285926269873,13.449240675252328,14.6852,0.8077248514303995,12.04425076340312
fuelP41Z9,41,9,10.7304771558306,13.449240675252328,12.0109,0.7978500359187959,9.701502418045385
fuelP42Z9,42,9,10.638267051005025,13.449240675252328,8.34949,0.7909938789764006,6.661640896403626
fuelP43Z9,43,9,10.585048553154856,13.449240675252328,4.90915,0.7870368899436967,3.8831076009769974
fuelP44Z9,44,9,10.499859002178448,13.449240675252328,7.83907,0.7807027367350949,6.1696372728509346
fuelP45Z9,45,9,10.392082414109096,13.449240675252328,9.90927,0.7726891551008789,7.736194208046974
fuelP46Z9,46,9,10.32880944759988,13.449240675252328,5.81614,0.7679845797246911,4.494068302548426
fuelP47Z9,47,9,10.285350433966284,13.449240675252328,4.25943,0.7647532438684176,3.2711765584167414
fuelP48Z9,48,9,10.255466785961776,13.449240675252328,2.82525,0.7625312858615617,2.160619102239247
fuelP1Z10,1,10,13.536288025945906,13.536288025945906,0.0250568,1.0,0.01910659392357598
fuelP2Z10,2,10,13.470897023477372,13.536288025945906,0.0302178,0.9951692072196459,0.0302178
fuelP3Z10,3,10,13.47044620393566,13.536288025945906,0.0305308,0.9951359027021262,0.030383312031781563
fuelP4Z10,4,10,13.470117423669912,13.536288025945906,0.0280246,0.9951116138967226,0.027888285618866006
fuelP5Z10,5,10,13.469758212697213,13.536288025945906,0.0258659,0.9950850770077313,0.02573945749389124
fuelP6Z10,6,10,13.469417483579672,13.536288025945906,0.0250996,0.9950599054749678,0.024976237398863253
fuelP7Z10,7,10,13.469130218762787,13.536288025945906,0.022253,0.9950386836439655,0.022143068076534458
fuelP8Z10,8,10,13.468496836633257,13.536288025945906,0.0493103,0.9949918922246107,0.049065656002089036
fuelP9Z10,9,10,13.467620655058537,13.536288025945906,0.0640975,0.9949271638756689,0.06377649281186698
fuelP10Z10,10,10,13.46659075391756,13.536288025945906,0.0740882,0.9948510794174331,0.07371236270265334
fuelP11Z10,11,10,13.465521820581024,13.536288025945906,0.0805975,0.9947721114363672,0.08018250987334657
fuelP12Z10,12,10,13.464269137804084,13.536288025945906,0.0967838,0.994679568874142,0.09627782507883509
fuelP13Z10,13,10,13.462646440966319,13.536288025945906,0.1209,0.9945596913394253,0.12025675987688376
fuelP14Z10,14,10,13.461142476310114,13.536288025945906,0.116695,0.9944485852035835,0.11606014318085424
fuelP15Z10,15,10,13.460034855132873,13.536288025945906,0.0808028,0.9943667591390732,0.0803542301404881
fuelP16Z10,16,10,13.459355968510332,13.536288025945906,0.0493527,0.9943166060526998,0.049074684353762936
fuelP17Z10,17,10,13.457322163952945,13.536288025945906,0.147207,0.9941663577310411,0.1463703646271998
fuelP18Z10,18,10,13.453574758426738,13.536288025945906,0.271757,0.9938895162868413,0.27017166687791455
fuelP19Z10,19,10,13.448814896093483,13.536288025945906,0.350766,0.9935378790932375,0.3486226500698702
fuelP20Z10,20,10,13.444798815758286,13.536288025945906,0.305039,0.9932411891641005,0.30306780110072207
fuelP21Z10,21,10,13.440894209987455,13.536288025945906,0.282389,0.992952734473764,0.28048038616686116
fuelP22Z10,22,10,13.437474298040787,13.536288025945906,0.251601,0.992700086780385,0.2498279009463335
fuelP23Z10,23,10,13.429317553129648,13.536288025945906,0.594031,0.9920975031994577,0.5896946252502389
fuelP24Z10,24,10,13.420670719675075,13.536288025945906,0.641469,0.9914587140840074,0.6363997932798529
fuelP25Z10,25,10,13.409941574936015,13.536288025945906,0.793389,0.9906660931883458,0.7866124377083966
fuelP26Z10,26,10,13.39590513698897,13.536288025945906,1.02491,0.9896291443645515,1.0153435855696675
fuelP27Z10,27,10,13.374979407929636,13.536288025945906,1.53879,0.9880832457386339,1.5228314310567284
fuelP28Z10,28,10,13.353202265732723,13.536288025945906,1.59685,0.9864744485443683,1.5778207309577377
fuelP29Z10,29,10,13.31316380384464,13.536288025945906,2.92899,0.9835165872893966,2.8893737950419696
fuelP30Z10,30,10,13.267265700888307,13.536288025945906,3.38232,0.9801258421406264,3.326567823520672
fuelP31Z10,31,10,13.21340138436768,13.536288025945906,3.96569,0.9761465890087941,3.8868752509186604
fuelP32Z10,32,10,13.132680644689142,13.536288025945906,5.99242,0.9701833042793458,5.849480342908079
fuelP33Z10,33,10,13.045118420235573,13.536288025945906,6.55457,0.9637146014646796,6.359134380730272
fuelP34Z10,34,10,12.955016230634108,13.536288025945906,6.73198,0.9570582574633729,6.487707422768194
fuelP35Z10,35,10,12.823500278939392,13.536288025945906,9.9018,0.9473424512214673,9.476599453750826
fuelP36Z10,36,10,12.68447462205379,13.536288025945906,10.5522,0.9370718617792863,9.996547013779166
fuelP37Z10,37,10,12.503340022953747,13.536288025945906,13.9626,0.923690453319829,13.083959577279462
fuelP38Z10,38,10,12.295706713388665,13.536288025945906,16.1651,0.9083514394655805,14.931548546960368
fuelP39Z10,39,10,12.113967220377056,13.536288025945906,14.4526,0.8949253441680176,13.128040014020248
fuelP40Z10,40,10,12.010716231369832,13.536288025945906,8.3513,0.8872976260809531,7.473790026750366
fuelP41Z10,41,10,11.924466055859824,13.536288025945906,6.98651,0.8809258515335523,6.19911373759084
fuelP42Z10,42,10,11.864216718425137,13.536288025945906,4.92072,0.8764749018109101,4.334789456158181
fuelP43Z10,43,10,11.827714387179313,13.536288025945906,3.02361,0.8737782739631681,2.650118277864486
fuelP44Z10,44,10,11.770006178184806,13.536288025945906,4.79273,0.8695150513659616,4.187783346971495
fuelP45Z10,45,10,11.699256416051728,13.536288025945906,5.88511,0.864288377554244,5.117191723944335
fuelP46Z10,46,10,11.655323328285835,13.536288025945906,3.56751,0.8610427988784887,3.083357429808541
fuelP47Z10,47,10,11.622441116158754,13.536288025945906,2.71579,0.8586136091283848,2.3384114227662107
fuelP48Z10,48,10,11.600839921036016,13.536288025945906,1.79432,0.8570178101115987,1.5406275711312434
fuelP1Z11,1,11,13.497623435690267,13.497623435690267,0.0176334,1.0,0.015112137852821865
fuelP2Z11,2,11,13.471136467416006,13.497623435690267,0.0212464,0.9980376568956411,0.0212464
fuelP3Z11,3,11,13.470867583329095,13.497623435690267,0.0216018,0.9980177360489682,0.02155940985672826
fuelP4Z11,4,11,13.470563278031817,13.497623435690267,0.0189413,0.997995190946956,0.018903753343824322
fuelP5Z11,5,11,13.470346109823065,13.497623435690267,0.018272,0.9979791015805735,0.01823536812898278
fuelP6Z11,6,11,13.470148467469171,13.497623435690267,0.0174762,0.9979644588284744,0.01744088237504242
fuelP7Z11,7,11,13.46990101382971,13.497623435690267,0.0158974,0.9979461257018586,0.01586504018777979
fuelP8Z11,8,11,13.469498990437936,13.497623435690267,0.0307671,0.997916340947995,0.030703908244081653
fuelP9Z11,9,11,13.468951439303643,13.497623435690267,0.040255,0.997875774463317,0.040171122304861535
fuelP10Z11,10,11,13.4683235825376,13.497623435690267,0.0448667,0.9978292583659437,0.044771393010113306
fuelP11Z11,11,11,13.467682500641942,13.497623435690267,0.0475682,0.9977817624568518,0.047464941727802884
fuelP12Z11,12,11,13.46697119501097,13.497623435690267,0.0564851,0.9977290638737004,0.05635980263055152
fuelP13Z11,13,11,13.46605032621952,13.497623435690267,0.0700671,0.9976608393602638,0.06990798209134495
fuelP14Z11,14,11,13.465131110649967,13.497623435690267,0.0679043,0.9975927373292706,0.06774546093417116
fuelP15Z11,15,11,13.464490691287835,13.497623435690267,0.0464566,0.9975452905053772,0.04634476676101099
fuelP16Z11,16,11,13.464139509694043,13.497623435690267,0.0303281,0.9975192724737241,0.03025365332497613
fuelP17Z11,17,11,13.46302441680002,13.497623435690267,0.0793617,0.9974366584565724,0.07916482524627794
fuelP18Z11,18,11,13.461035866624233,13.497623435690267,0.145084,0.9972893325080259,0.14471210015551333
fuelP19Z11,19,11,13.458707208815929,13.497623435690267,0.176654,0.9971168089656853,0.1761751497448728
fuelP20Z11,20,11,13.456634815811464,13.497623435690267,0.152424,0.9969632713437225,0.15198453248978563
fuelP21Z11,21,11,13.454809032016586,13.497623435690267,0.141153,0.9968280042870012,0.14072435663998048
fuelP22Z11,22,11,13.4530246770476,13.497623435690267,0.129044,0.9966958065725304,0.12863467298521178
fuelP23Z11,23,11,13.449210929383328,13.497623435690267,0.279757,0.9964132570050127,0.27883262875931136
fuelP24Z11,24,11,13.445197468844198,13.497623435690267,0.293369,0.996115911286468,0.2923167607943036
fuelP25Z11,25,11,13.440446354783951,13.497623435690267,0.357194,0.9957639149455653,0.3558066268160587
fuelP26Z11,26,11,13.434128007339764,13.497623435690267,0.455376,0.9952958068023583,0.45344698853225174
fuelP27Z11,27,11,13.42531471625689,13.497623435690267,0.649426,0.9946428554791225,0.6463709746284283
fuelP28Z11,28,11,13.416317620037468,13.497623435690267,0.668256,0.9939762865633212,0.6646760560310564
fuelP29Z11,29,11,13.400310895850824,13.497623435690267,1.17423,0.9927903945236662,1.1671567749712488
fuelP30Z11,30,11,13.382371606934806,13.497623435690267,1.32261,0.9914613243357557,1.3130745037009464
fuelP31Z11,31,11,13.361179560392172,13.497623435690267,1.54155,0.9898912667146046,1.5283872045297842
fuelP32Z11,32,11,13.329555221272033,13.497623435690267,2.32181,0.9875483106178655,2.2983394419706364
fuelP33Z11,33,11,13.295536503058816,13.497623435690267,2.49435,0.9850279618783041,2.4632911285896726
fuelP34Z11,34,11,13.260227497799157,13.497623435690267,2.61542,0.98241201949201,2.5762618320557538
fuelP35Z11,35,11,13.207862139066831,13.497623435690267,3.83294,0.978532421058862,3.7655263259917042
fuelP36Z11,36,11,13.152237601874885,13.497623435690267,4.11795,0.9744113594914705,4.029547583299341
fuelP37Z11,37,11,13.07836370154194,13.497623435690267,5.49868,0.9689382552309376,5.357976254208559
fuelP38Z11,38,11,12.9905967000323,13.497623435690267,6.55467,0.9624358511649324,6.3510705134145695
fuelP39Z11,39,11,12.912301908060423,13.497623435690267,5.88546,0.9566352157904966,5.664377704597163
fuelP40Z11,40,11,12.866386250293612,13.497623435690267,3.50991,0.9532334571041933,3.357703510255222
fuelP41Z11,41,11,12.827712331137405,13.497623435690267,2.92934,0.9503682179500215,2.7923448952335974
fuelP42Z11,42,11,12.79975149645957,13.497623435690267,2.13341,0.9482966803337104,2.0275250598567554
fuelP43Z11,43,11,12.781933533740316,13.497623435690267,1.36501,0.9469765988538744,1.294434451622318
fuelP44Z11,44,11,12.754142587343182,13.497623435690267,2.10914,0.9449176477704081,1.9973062237066608
fuelP45Z11,45,11,12.720866652739236,13.497623435690267,2.55949,0.9424523297266436,2.4185072702918817
fuelP46Z11,46,11,12.69979844225764,13.497623435690267,1.61329,0.940891446762174,1.5204489190246968
fuelP47Z11,47,11,12.683654106236977,13.497623435690267,1.26499,0.9396953594585399,1.1902182712396825
fuelP48Z11,48,11,12.672744074987701,13.497623435690267,0.853494,0.9388870667023183,0.802024351125707
